id,text,HS,TR,AG,original_text
22802,"@TareckPSUV If you are another delinquent son of a bitch why do you leave the country because you know, what happens to you if you leave Venezuela damn delinquent Horita you feel great but everything ends someday and the day that happens you will fall to the bottom of the thug son of a bitch",0,0,0,"@TareckPSUV Si tu eres otro delincuente hijo de puta porque o sales del país porque sabes, lo que te pasa si dejas Venezuela maldito delincuente Horita te sientes grande pero todo algún se acaba y el día que pase eso cairas fondo malandro hijueputa"
22803,I think the Smirnoff and Arabic of @_eckoyg with @papichampok A COMBINATION OF THE DEVIL,0,0,0,Creo q el Smirnoff y Arabe de @_eckoyg con @papichampok UNA COMBINACION DEL DIABLOOO
22804,New video posted: brunoymaria My wife is very Whore and Fucks with a Fetishist https://t.co/GOzQ0DPxYZ #fapza,1,1,1,New video posted: brunoymaria Mi mujer es muy Puta y Folla con un Fetichista https://t.co/GOzQ0DPxYZ #fapza
22805,"""Look IMBECILE and okupa @sanchezcastejon What a joke! The #MoroMierdas that you welcome go on vacation to their """"dangerous"""" countries with the help you give them. IT IS NOT A HUMANITARIAN CRISIS, IT IS AN INVASION OF JETS, CRIMINALS and RAPISTS. https://t.co/sFb6xLOyJr""",1,0,1,"""Mira IMBÉCIL y okupa ⁦@sanchezcastejon⁩ ¡Menudo cachondeo! Los #MoroMierdas que acoges se van de vacaciones a sus """"peligrosos"""" países con las ayudas que les das. NO ES UNA CRISIS HUMANITARIA, ES UNA INVASION DE JETAS, DELINCUENTES y VIOLADORES. https://t.co/sFb6xLOyJr"""
22806,The old women used to whore nicely to earn money. Those of today accuse some poor and good man of harassment or rape.,1,0,0,"Las viejas de antes, puteaban bonito para ganar dinero. Las de hoy acusan de acoso o violacion a algún pobre y buen hombre."
22807,"@CameArrascae Shut up, bitch, let me leave the apartment's balcony window open hahahahaha I want to kill myself",1,1,1,@CameArrascae Cállate perra que deje la ventana del balcón del apto abierta jajajajaja me quiero matar
22808,"Merry Christmas @Juanpelota, you are a strong Bitch https://t.co/keYmgcOiCS",0,0,0,"Feliz Novidad @Juanpelota, tu eres una fuerte Perra https://t.co/keYmgcOiCS"
22809,"""Refugees go on vacation to their """"countries at war"""" There is no room for one more fool. https://t.co/W10dHIIwcW""",1,0,1,"""Los refugiados se van de vacaciones a sus """"países en guerra""""  No cabe un mentecato más. https://t.co/W10dHIIwcW"""
22810,"You don't know what it is? Although there are people who know very well about Arabic food, find out here El Tahinat Beid https://t.co/xrb6N3mHOs",0,0,0,"¿No sabes que es?, aunque hay gente que conoce muy bien de la comida árabe, averígualo aqui El Tahinat Beid https://t.co/xrb6N3mHOs"
22812,"When a man gives his opinion he is a man. When a woman does it, she is a whore.",1,0,1,Cuando un hombre da su opinión es un hombre. Cuando lo hace una mujer es una puta.
22813,Less fuss and more facts: the #GuardiaCiviles demand true legal protection in the exercise of their functions. Beginning with the attacks and injuries produced at the Ceuta fence. https://t.co/QGRhFIVRkt,0,0,0,Menos aspavientos y más hechos: los #GuardiaCiviles demandan una verdadera protección legal en el ejercicio de sus funciones. Comenzando por las agresiones y lesiones producidas en la valla de Ceuta. https://t.co/QGRhFIVRkt
22816,"@BeeluArzola You are a bad daughter of a bitch. Mother, poor angel, all because of a tablet, a bad bitch, you don't deserve anything, you prisoner, you have to go to the psychologist.",1,1,1,@BeeluArzola Sos una hija de puta mala.madre pobre ángel todo x una tablet perra mal parida no te mereces nada vos presa tenes que ir no al sicólogo .
22817,"Other voices: A slut and a disabled person together? For the papers, or for the money"""" https://t.co/SOKARu6Vqc via @retronesyhombre""",1,0,0,"Otras voces: ¿Una sudaca y un discapacitado juntos? Por los papeles, o por la pasta"""" https://t.co/SOKARu6Vqc vía @retronesyhombre"""
22818,"Today, in my attempt to get the güero uncles to eat tasty things on their last day of vacation, I have put on about 4 kilos I think.",0,0,0,"Hoy, en mi intento de que los tíos del güero coman cosas ricas en su último día de vacaciones, he engordado como 4 kilitos creo."
22819,@CeleRoldan11 @LucasSpadafora SHUT UP I'LL DOWNLOAD IT MARE DAUGHTER OF A BITCH IN THE GROUP YOU DO THE SAME AND incidentally I'll leave you to death https://t.co/jDGsabrHfW,1,1,1,@CeleRoldan11 @LucasSpadafora CALLATE YO ME LO DESCARGE YEGUA HIJA DE PUTA EN EL GRUPO HACES LO MISMO y de paso te dejo a moria https://t.co/jDGsabrHfW
22820,#LoNuevo Arab feminist poetry? Here is a sample https://t.co/aQX8TKPlwb https://t.co/W1cyXRe3sa,0,0,0,#LoNuevo ¿Poesía feminista árabe? Acá una muestra https://t.co/aQX8TKPlwb  https://t.co/W1cyXRe3sa
22821,"@eugenidors They are fleeing from a war... where do you get that from? That is why Switzerland and Belgium have withdrawn the refugee status of more than 400 people who returned from their countries on vacation, where they were persecuted. It is all a story and a business of NGOs. Otherwise, why would they...",1,0,1,"@eugenidors  Huyen de una guerra... de dónde sacas tu eso? Por eso Suiza y Bélgica han retirado la condición de refugiados a más de 400 personas que volvían de vacaciones de sus países, en los que los perseguían?. Es todo un cuento y un negocio de las ONGs. Sino, por qué van a .."
22823,"The #intern at the cobbler shoemaker's workshop was overcharged, they asked for an advance. Doesn't that happen to the #madamdirector Racism in reverse? problem of güeras",0,0,0,"A la #pasante en el taller de zapatero remendón le cobraron de más, le pidieron anticipo.  A la #señoradirectora no le pasa eso  Racismo a la inversa?  Problema de güeras"
22824,You deserve the best of everything' LIE >:V SHE IS A BITCH WHO MESSED WITH THE OTHER RUINS COUPLES (?),1,1,1,Te mereces lo mejor de todo' MENTIRA >:V ELLA ES UNA ZORRA QUE SE METIÓ CON EL OTRO ARRUINA PAREJAS(?)
22825,Syria creates a government committee for the return of refugees https://t.co/U1xz7jrwDq,0,0,0,Siria crea un comité gubernamental para el retorno de los refugiados https://t.co/U1xz7jrwDq
22827,@cvaloor Neither you nor your fucking coalition are going to teach me about the left... failures!,0,0,0,@cvaloor Tú ni tu puta coalición me van a enseñar de izquierdas... fracasados!
22828,Bring me the fucking arab,1,1,1,Tráiganme al puto árabe 🤦🏽‍♀️🤦🏽‍♀️🤦🏽‍♀️🤦🏽‍♀️🤦🏽‍♀️🤦🏽‍♀️🤦🏽‍♀️🤦🏽‍♀️
22829,Casado and Rivera against illegal immigration. Sánchez and Iglesias in favor of the massive and violent invasion of sub-Saharans. Who will the Spanish prefer?,0,0,0,Casado y Rivera contra la inmigración ilegal. Sánchez e Iglesias a favor de la invasión masiva y violenta de subsaharianos.A quién preferirán los españoles?
22830,"@VicenteFoxQue @JoseAMeadeK You're the asshole who offered to get the pri's snakes out of the pines, entoloachado son of a bitch???",0,0,0,"@VicenteFoxQue @JoseAMeadeK Tu eres el pendejo que ofreció a sacar a las víboras del pri de los pinos, entoloachado hijo de puta???"
22831,"""If we dedicated so much """"enthusiasm"""" to evictions, refugees, political prisoners, electricity increases, junk contracts, etc... instead of dedicating it to Pablo Casado, I think we would do a little better.""",0,0,0,"""Si dedicáramos tanto """"entusiasmo"""" en deshaucios, refugiados, presos políticos, subida de luz, contratos basura, etc... en lugar de dedicarlo a Pablo Casado, creo que nos iría un poquito mejor."""
22832,"Damn baby, how I like it when you rub your wet pussy with my dick and my balls, feel that heat, your buttocks on me, your wonderful back moving so sexy, I want to fuck you now https://t.co/ejJlOx0loM",0,0,0,"Joder nena, como me gusta cuando frotas tu coño empapado con mi polla y mis huevos, sentir ese calor, tus nalgas sobre mi, tu maravillosa espalda moviéndose tan sexy, quiero follar contigo ahora https://t.co/ejJlOx0loM"
22833,What does a woman do out of bed? Tourism And outside the house? International tourism And in the supermarket? commercial tourism,1,0,0,Que hace una mujer fuera de la cama? Turismo Y fuera de la casa? Turismo internacional Y en el supermercado? Turismo comercial
22836,@sofiammansilla I love that you shut up bitch 💗,1,1,1,@sofiammansilla Yo amo que te calles zorra 💗
22837,"Things like these soothe my soul. I NEED THE SECOND SEASON BUT IN THE VOICE OF NOW, HURRY UP DEAR GÜERO 🙏🏾 @PorAmarSinLey https://t.co/C3JJG0rCPo",0,0,0,"Cosas como estas calman mi alma. NECESITO LA SEGUNDA TEMPORADA PERO A LA VOZ DE YA, APÚRATE GÜERO QUERIDO 🙏🏾 @PorAmarSinLey https://t.co/C3JJG0rCPo"
22838,@yonhy_lescano You are the traitor son of a bitch... you would have been thrown out in favor of the vacancy... traitor.,0,0,0,@yonhy_lescano Tu eres el traidor hijo de puta... ubieras botado a favor de la vacancia..traidor.
22839,I AM SO PROUD OF MY BROTHER THE WHORE MOTHER❤ You deserve this and more @Panchi04 ❤ congratulations too @ santicarlos421 some geniuses👏👏👏,0,0,0,QUE ORGULLOSA ESTOY DE MI HERMANO LA PUTA MADREEEE❤ Te mereces esto y mas @Panchi04 ❤ felicitaciones también @santicarlos421 unos genios👏👏👏
22840,Can Spain (and should) double its immigrant population? I think the question would be what impact does this immigration have? And what are we going to do to make them adapt to our culture. There can be no schools with extremely high failure rates esc https://t.co/FSmWFpg3zr via @indpcom,0,0,0,¿España puede (y debe) duplicar su población inmigrante? Yo creo que la pregunta sería que impacto tiene esa inmigración? Y qué vamos hacer para que se adapten a nuestra cultura. No pueden haber colegios con tasas altísimos de fracaso esc https://t.co/FSmWFpg3zr vía @indpcom
22841,@Barbijaputa blocks users who call him a WHORE. He can call his mother a whore but no one can call him a whore. https://t.co/GK5924mOnz,0,0,0,@Barbijaputa bloquea a usuarios que le llaman PUTA. Él puede llamar puta a su madre pero nadie puede llamarle puta a él. https://t.co/GK5924mOnz
22842,@MarcelaOjeda__ We all know that you are the bitch wherever,1,1,1,@MarcelaOjeda__ Todos sabemos que tú eres la perra dónde sea
22843,"Nuria Vandenberghe's law firm: A pro-Israel, anti-Muslim lawyer and Trump fan denounces 602 immigrants who jumped the Ceuta fence - Público https://t.co/wDWyLxLQ4j #EquiparacionYa",0,0,0,"Bufete de Nuria Vandenberghe: Una abogada proisraelí, antimusulmana y fan de Trump denuncia a 602 inmigrantes que saltaron la valla de Ceuta - Público https://t.co/wDWyLxLQ4j #EquiparacionYa"
22844,@Emily_Guadiana1 @PPTeamKaren SHUT UP BITCH PLEASE,1,1,1,@Emily_Guadiana1 @PPTeamKaren YA CALLATE PERRA PLIS
22845,Does anyone know how to remove the Arabic months from my calendar and return it to Gregorian/Mexico plox according to me we are in 19Dhul-Qhui dah,0,0,0,Alguien sabe como quitar de i calendario los meses árabes y regresarlo a gregoriano/México plox según yo estamos en 19Dhul-Qhui dah
22847,I don't want to teach my dad to use whatsapp because there are a lot of sluts on the loose in his swimming group. 😖,1,1,1,No le quiero enseñar a mi papá a usar whatsapp porque en su grupo de natación hay mucha zorra suelta. 😖
22849,Please... http://t.co/NS6D55DTdu,0,0,0,Por favor... http://t.co/NS6D55DTdu
22850,"@EPN @revistaQP @sebastianpinera shut up Mexican son of a bitch,",0,0,0,"@EPN @revistaQP @sebastianpinera callate mexicano hijo de perra,"
22851,"@Sebastian12X @COOLshyra Shut up idiot, I hope the same thing happens to him but I'm your fucking mother",0,0,0,"@Sebastian12X @COOLshyra Callate imbécil, Ojalá le pase lo mismo pero s tu puta madre"
22852,"Like when you play billiards with an Arab, a Muslim, and he misses a shot and normally gets angry, it's like ""everyone downstairs can bring a bomb"" and you better let him win hahaha 😭🤷‍♀️",1,0,0,"Como cuando juegas billar con un arabe, musulman  , y falla un tiro y normal se enfada, es como “todos abajo puede traer una bomba “ y mejor lo dejas ganar jajaja 😭🤷‍♀️"
22853,Seeing the series in English subtitled in Spanish is fine But seeing Daniel the Tiger in Portuguese subtitled in Arabic Ufffff that's another story,0,0,0,Ver las series en ingles subtituladas al español esta bien Pero ver Daniel el Tigre en portuges subtitulado en arabe Ufffff eso es otra historia
22854,"@poputonadEminem Ayy thank you really, you deserve all the good things in the world \>:v/ ahre you are the + and I really like you but I don't have WhatsApp ;-; because you didn't expect that; and",0,0,0,"@poputonadEminem Ayy gracias en verdad, te mereces todo lo bueno del mundo \>:v/ ahre eres lo + y me caes de puta madre peeero no tengo WhatsApp ;-; a que esa no te la esperabas ;y"
22855,"@samantavillar @dicaro101 @cielikolindo @TradxAbolicion @NIKITALY_FM @1620emaraa @Abolicion_Prost Being a whore for a day, for when?",0,0,0,"@samantavillar @dicaro101 @cielikolindo @TradxAbolicion @NIKITALY_FM @1620emaraa @Abolicion_Prost El siendo puta por un día, pa cuándo?"
22856,@marca Coward first you mess it up and then you hide you are one of the lowest of the human race but of course you are a catalerdo son of a bitch,0,0,0,@marca Cobarde primero la lías y luego te escondes eres de lo más bajo de la raza humana pero claro tu eres hijo puta catalerdo
22857,"@Barbijaputa @alberbustos This is fucking shit that is insurmountably disgusting. I can't believe it, but what kind of judges and prosecutors do we have because this isn't about political parties, it's about mentalities and it's unbearable",0,0,0,"@Barbijaputa @alberbustos Esto es una puta mierda q da un asco insuperable. No me lo puedo creer, pero q clase de jueces y fiscales tenemos porque esto no va de partidos políticos, va de mentalidades y es insoportable"
22858,"RAOUL OLE YOUR PUSSY, YOUR COCK, WATHEVER. MY SON YOU HAVE DONE IT WELL He is going to piss on Cepeda on Monday just like the other expelled did against Cepeda. #OTDirecto14D https://t.co/oNEO29je6W",0,0,0,"RAOUL OLE TU COÑO, TU POLLA, WATHEVER. HIJO MIO QUE BIEN LO HAS HECHO Se va a mear en Cepeda el Lunes al igual que los demás expulsados hicieron contra Cepeda. #OTDirecto14D https://t.co/oNEO29je6W"
22859,"Well, my grandfather used to say ... the quietest and the one who says that she is not the most whore https://t.co/ULtqZfVmTh",1,1,1,buen decia mi abuelo ... la mas callada y la que dice que no es la mas puta https://t.co/ULtqZfVmTh
22860,Arabs ❤️😭 https://t.co/YVoUG1SXHU,0,0,0,Les arabes ❤️😭 https://t.co/YVoUG1SXHU
22862,"They are still merchandise and cheap, like the Arab sellers of coroto. https://t.co/TuSjlgzIUA",1,0,0,"Siguen siendo mercancía y de la barata ,como los árabes vendedores de coroto. https://t.co/TuSjlgzIUA"
22863,"damn arabs, how can you understand this https://t.co/7sPjVFSI6u",1,0,1,"malditos árabes, como pueden entender esto https://t.co/7sPjVFSI6u"
22864,what an arabic song my god,0,0,0,Que temazo arabe dios mio
22865,"Poor things. It's that they hurt. Although I don't understand why none of the assailants on the Ceuta fence looked like they were malnourished or had suffered calamities. Rather, they looked like they just stepped out of a gym. https://t.co/8iJnORictx",1,0,1,"Pobrecillos. Es que dan lastima. Aunque no entiendo por que ninguno de los asaltantes de la valla de Ceuta tenía aspecto de estar desnutrido o de haber pasado calamidades. Más bien, parecían recién salidos de un gimnasio. https://t.co/8iJnORictx"
